mean	var
0.0004102592167491691	2.3191334279427337e-07
0.00035756625482353193	2.0824072078753765e-07
0.0003445849417158817	2.7011722580325916e-07
0.0002885120587707818	1.1026673470584916e-07
0.0004609286636102512	1.9260318546948384e-07
0.0004073833351960381	3.1289847156081936e-07
0.00022607869671550397	1.219618416668627e-07
0.0007174328808036342	3.9378083177837354e-07
0.0003417353020292397	3.459288390148343e-07
0.0005244241990342984	3.764314180997593e-07
0.0003564047404547812	2.2187161655301865e-07
0.000514791473396113	2.2560951569742272e-07
0.0002854484598768574	1.0814292143909023e-07
0.0005086130774145005	3.887334009206982e-07
0.00037602236773908544	2.5691933748392986e-07
0.0005779485177848567	3.458175126886658e-07
0.00030744865074602666	1.423375851506989e-07
0.0003160130885565234	3.828215482557343e-07
0.000359812419596582	2.2487855272524213e-07
0.0004873405679084748	2.8510060683781056e-07
0.0002669576153848502	1.326846604512396e-07
0.0003446484573782189	3.385415485594337e-07
0.0002807259069481507	1.676455899174978e-07
0.00043509597229265745	3.199447138165888e-07
0.0002788401242113615	9.707411307612765e-08
0.00019343729099317834	1.1180859550243586e-07
0.0005781115915704087	3.844995374245135e-07
0.0006648908494179506	4.0351027381049235e-07
0.0002351531361523833	7.90500749717321e-08
0.0002051343183806814	9.86603503790945e-08
0.0005161836487841052	3.244574451289256e-07
0.00039383888141320477	1.675356399844346e-07
0.000433016810801167	2.775406860809358e-07
0.0006422040901752285	4.4871501031800154e-07
0.00019878130349062557	1.1192027238103836e-07
0.00037758398628258183	2.0143927090693756e-07
0.0003475710163035789	2.2345611385983588e-07
0.00026671388627596263	1.3447508135311604e-07
0.00020260642368605228	1.1685030795863812e-07
0.00037795349824387345	4.1502353775523394e-07
0.0005865215868466744	4.088236960498768e-07
0.000312482523248573	1.103366984566163e-07
0.0001959549945940207	9.429198962604138e-08
0.00028259968711310293	1.0368472456917095e-07
0.00021251174632325312	9.808292833309488e-08
0.00014744204649926656	5.0470499848325425e-08
0.00012457520556330065	3.52614048820679e-08
0.0004007729822717283	4.2272800898859576e-07
0.00019478570823801492	1.1469412949643487e-07
0.00019711829151500396	1.2606422009173297e-07
0.00020005733543574457	7.739055590958643e-08
0.0001437114365666765	5.646894285904938e-08
0.00024250602500907117	5.5160116101000145e-08
0.00025237550121544485	1.0133388014624256e-07
7.414916687241211e-05	2.395248731581856e-08
0.00022909870228235004	6.167039370909823e-08
9.338365275376842e-05	4.244945863592859e-08
0.0003915407201597473	1.7838845869126435e-07
0.00015443056677092636	3.619288967270278e-08
0.00023947890971676728	1.3237488039044106e-07
0.0003286007470625244	2.3585510143306922e-07
0.00032006915875633634	2.020632707014166e-07
0.00023199081678526738	1.9361212565227305e-07
0.0001967849384941241	1.3661004822311016e-07
0.00020237727545361725	1.0426833770656838e-07
0.00015117611254458638	7.0682126693486e-08
0.00024700886700412534	2.0418015755638273e-07
0.00013838371433443867	5.849298624958024e-08
0.00017662353539293798	4.683421512234702e-08
0.00015994975227646331	4.259483219141644e-08
0.00021753767463634862	6.419321406887486e-08
0.00025298448809631666	8.819184864449207e-08
0.00020925206091234098	1.066933037358591e-07
0.0002552876779476565	2.721097673575926e-07
0.00025198756822946995	9.409065273528413e-08
0.00020718698913535375	6.508479237635515e-08
0.0004068423758128487	2.907765363780211e-07
0.00024716485754545844	7.135427719857392e-08
0.00018783546302593082	1.249808185408071e-07
0.0002926655827880102	3.1816681981167636e-07
0.00028613339870479037	4.405960400754881e-07
0.00042371128874639974	3.9622739453401946e-07
0.0003626301352466504	2.7845809511183947e-07
0.00021942948622373203	9.762408978016988e-08
0.0002575680726013434	8.747031107378748e-08
0.00017128866604730844	6.396061259167903e-08
0.00019463897002042676	8.7253825159573e-08
0.00025128251108574835	2.141058844866549e-07
9.756135167163074e-05	3.102504457216108e-08
7.888081723739824e-05	1.6807639870236685e-08
0.00015441396758486472	7.72116413537532e-08
0.00033836297781854633	4.1051333559275335e-07
0.00028282670662071427	1.1481260073501458e-07
0.00013906443431675926	7.130824986114618e-08
0.00012100567927639515	4.3870767425230516e-08
0.00012567850610992158	4.859391470487409e-08
5.952126689461634e-05	2.2161004617189184e-08
0.00010372004969186009	3.976139208220897e-08
0.00011885933521019361	3.920561176068056e-08
0.00013650630232485075	7.95254242332149e-08
6.976136078658871e-05	3.204900012766701e-08
6.0630291349984917e-05	2.292799254409484e-08
7.717078399631308e-05	2.6781399269719078e-08
0.00021624880909221607	9.290741972913726e-08
0.00030983798247581005	1.8349959470173475e-07
0.00014426217149580511	5.237407175371568e-08
7.030958976608996e-05	1.8789395751338874e-08
7.695655814998252e-05	2.248408279752646e-08
0.0001838787810143454	1.9169810357073072e-07
0.0002939105090973246	3.7623928211323335e-07
0.00022887447881938855	3.004051101269504e-07
0.0008006647548385256	2.871052874283198e-06
0.00026952504651266346	6.456009539165636e-07
8.254027745767374e-05	5.4732833609754674e-08
0.00010732319602498421	3.904228277869467e-08
0.00033725133710657166	1.0577127724736248e-06
4.439032530552128e-05	1.4163856083170075e-08
8.099888401547196e-05	2.976032320915483e-08
5.522125686811111e-05	1.8307121835486547e-08
6.220153867004475e-05	1.835576931497507e-08
0.00040518857397703117	1.036085192105232e-06
0.0001188512189631925	5.8099206341160826e-08
0.0003503511202292197	9.027171790227046e-07
0.0001505398827833568	7.826586832990264e-08
0.0005158840986140287	9.20168933179231e-07
6.914733695576393e-05	2.868932982863977e-08
0.0001387542422293384	1.958775808861783e-07
0.00012659123381956094	1.5376067933850954e-07
0.0005182243442650466	1.611338825933625e-06
4.983580144055834e-05	1.893380310120983e-08
0.00024000810502717055	5.484370533700586e-07
0.0003384972814449489	3.3140892223396414e-07
0.0001666395109120554	4.740969826294317e-08
4.309462178441471e-05	1.141320171973148e-08
4.185798564221477e-05	1.5273468068258832e-08
0.0003880241253896415	6.4223578305479e-07
2.9490867387197146e-05	6.354380250126168e-09
0.0006400710483102796	1.6982189302375957e-06
3.1257616774910065e-05	1.2701501883812809e-08
0.00015746628922218354	8.312026915566507e-08
0.00012639526601551353	2.0768492252472148e-07
0.0005945482872106095	4.6523781386968426e-07
0.0003327965073024075	1.0365267555211812e-06
0.00025311678808956334	5.404214376213591e-07
0.0002330542309780995	2.835029106141907e-07
0.00037973739418505417	2.967748913874079e-07
4.742674809088018e-05	9.489090687108202e-09
0.0002559633456057244	3.600058939483714e-07
0.00018473042658990424	2.017754924486793e-07
0.00014162824855540933	6.945306737687381e-08
0.00016147177582543466	8.891567071037435e-08
0.00014875619179931658	1.15340994947992e-07
0.00013995127834275792	7.666096756907968e-08
4.7803422017694434e-05	1.383458890957337e-08
0.0002307383275602739	1.6452115255428252e-07
8.779396126427226e-05	2.810976961132233e-08
2.7931559551105294e-05	5.600471030844143e-09
0.00023398566617969873	1.8707880773422035e-07
0.00020779843089829673	2.2717777029406658e-07
5.5632099786301725e-05	2.1287326587779563e-08
0.00013287313443420036	4.511455772544914e-08
6.238941366492178e-05	2.3431062566534334e-08
8.323535905194928e-05	2.805175865493086e-08
3.466855978617793e-05	7.23705539666268e-09
4.5398280336482646e-05	1.4047046527646598e-08
2.469441248087822e-05	7.927582101084802e-09
0.00013662897469789381	2.4267719745097013e-07
4.531989666180995e-05	1.3508375677339165e-08
4.5359089792330456e-05	1.4629822891402266e-08
8.907974004181981e-05	2.3634312126406785e-08
5.791487485136829e-05	1.4443456908491863e-08
8.945630184793602e-05	3.657088284905436e-08
0.00019669862070422256	1.464745112710131e-07
0.0001657232861504633	1.0604084066894912e-07
9.804336770953855e-05	6.906513017480186e-08
0.00018020982380086896	1.0083497913389508e-07
0.00012130007025082167	6.230762873845614e-08
8.483680054771172e-05	2.6995430634426102e-08
8.242634974399746e-05	1.9467066282174775e-08
2.759233484022935e-05	5.942085522362408e-09
5.6404548666219876e-05	8.253458433594885e-09
0.00011092847328930805	7.512561134319004e-08
7.904093005213591e-05	3.010702800505402e-08
6.211642345873411e-05	1.9038804822958464e-08
3.156238688297821e-05	1.2950395454760331e-08
4.3745053897202486e-05	7.743119791708832e-09
5.218154991441879e-05	1.023944391499047e-08
5.804035653647604e-05	1.4587880990114566e-08
1.4595989709151417e-05	2.7695579026655025e-09
3.39280777330863e-05	8.282079143849367e-09
1.464690405990252e-05	2.788913381019856e-09
0.0	0.0
0.0002393840384449679	2.3267594333426767e-07
7.313188991904498e-05	1.3401931145076383e-08
3.203902780118505e-05	6.3784117559322406e-09
3.561864862023089e-05	8.726395078152949e-09
6.507795633186265e-05	1.9787262854520587e-08
0.0002475218347410002	7.964717627561627e-07
0.00032583716620244855	5.643789616122057e-07
0.00019475745002423822	2.8131557274504506e-07
0.0001194396001667382	1.2881627749255409e-07
0.0002859057192539736	2.1677629501339074e-07
5.971857690938329e-05	2.6065122080818575e-08
3.072021483367109e-05	5.931694153767452e-09
2.7831104396705258e-05	1.0069414835223985e-08
0.00015013554599262733	1.6826460510399156e-07
3.187852008260626e-05	6.557791407234838e-09
4.2933793877983605e-05	1.2561417410276538e-08
0.00012095830773197738	1.307951615018596e-07
0.0	0.0
0.0	0.0
0.0	0.0
0.00011198700779002333	7.485331848378254e-08
4.38846643401278e-05	2.5036228935193897e-08
0.0	0.0
2.4501133347012663e-05	7.803971958745248e-09
1.8806164177758295e-05	4.597733544050392e-09
4.3504855358254206e-05	1.290374299977434e-08
3.256104963615982e-05	6.528898241018939e-09
1.7879530835451326e-05	4.1558090976461125e-09
6.042128890129432e-05	1.4630117577233135e-08
0.00016853806536196015	3.1466182763728916e-07
0.00023658699320725215	1.8048925450520617e-07
1.4560756063750685e-05	2.75620302292468e-09
4.687244448466629e-05	2.8561338675585603e-08
0.0	0.0
9.695391888988174e-05	3.466039686852645e-08
3.338609869753373e-05	6.715592249964637e-09
2.0045550904106955e-05	5.223713443638862e-09
6.543912154469877e-05	1.5764482898948102e-08
0.00016061507032410092	1.7448184207203004e-07
0.0	0.0
4.546893356004061e-05	1.2747770128729522e-08
0.00015320806686479067	1.992375940965595e-07
0.00011964305229289795	1.5047040762425692e-07
7.941066569032963e-05	4.1804868064726976e-08
6.648112644397876e-05	2.690949354548077e-08
4.8928215108566034e-05	3.112161303823142e-08
1.5112166566568766e-05	2.968908518364344e-09
8.000436102388752e-05	4.524032032092374e-08
4.3540625318138476e-05	1.148451243051586e-08
6.716295894818749e-05	2.0141787015125197e-08
7.52940447996957e-05	1.0749480788342557e-08
0.0002569706194758439	1.9614714687864262e-07
7.187216677598394e-05	1.526395420777903e-08
8.085510646678469e-05	1.2782672891000951e-08
4.083931261577919e-05	1.1856593687824654e-08
9.520279517064298e-05	2.658508880269147e-08
5.086231787890187e-05	9.608159463553008e-09
1.9115332858768572e-05	4.750147353919725e-09
9.012102042993354e-05	2.4733207338383717e-08
1.2884748218713221e-05	2.1582175765752365e-09
0.00020159393001199587	1.5088187879663522e-07
1.3481425278818168e-05	2.362734758128648e-09
7.205441662304707e-05	2.2955896420349583e-08
0.00018826703746988412	1.2908307013743452e-07
3.627223741715493e-05	9.666257211574028e-09
5.485013212177006e-05	2.1489532858531948e-08
7.31700333323641e-05	2.7999746173621536e-08
6.46083832559691e-05	3.497894677107217e-08
6.677342877874425e-05	1.151682643902085e-08
0.00013362394522213473	5.962401155415506e-08
3.0880656474805495e-05	4.2985062705263255e-09
5.051775965509883e-05	9.905771633878076e-09
3.593831571397605e-05	5.216163177353514e-09
7.358806780253934e-05	1.753642569292482e-08
2.3589501041873834e-05	7.234039272259367e-09
5.513347573763643e-05	8.168707987012245e-09
8.246470697387934e-05	2.137792072849125e-08
9.42173161946103e-05	2.6108120352253087e-08
1.1416722085859216e-05	1.6944400614146927e-09
0.00017031506936983744	1.6160103843286952e-07
6.57985469589719e-05	1.1866924985380551e-08
4.919970466491604e-05	7.006572490454058e-09
7.603501723228469e-05	1.4940244642276545e-08
1.577198792568769e-05	1.568853209747764e-09
1.9458967288739543e-05	4.922468303275061e-09
0.0001189436712111784	2.5099206495454242e-08
0.0	0.0
1.090428544897994e-05	1.5457447349868625e-09
7.489123135057953e-05	1.4679171580881074e-08
8.92010133377543e-05	2.7174213671681845e-08
3.626698321321725e-05	7.920567462494795e-09
5.891989477687187e-05	3.221894966096809e-08
6.558108109449301e-05	8.394291192652496e-09
5.527574264729004e-05	1.5434162141652165e-08
2.3639332566137327e-05	3.709988872563281e-09
1.4860966639936667e-05	1.3259219291640637e-09
4.500021340978635e-05	6.0232006326842335e-09
4.678441500442479e-05	9.407804846823273e-09
3.13657865794517e-05	7.46583003644923e-09
2.0713355547513584e-05	5.577560274490256e-09
5.321340750500868e-05	7.890213362117828e-09
0.00018963920973723012	1.943527202703889e-07
4.543106264434241e-05	9.08369584543229e-09
2.9883528669035095e-05	3.790380450635429e-09
4.031707950655831e-05	1.2827782334280437e-08
9.524852650672085e-06	1.179396634221195e-09
7.576851968678384e-05	1.6452072174370074e-08
3.3633762350568735e-05	4.18025084947065e-09
6.53675756358638e-05	3.045219162167725e-08
1.9278948645852194e-05	2.234986118319376e-09
4.769493868650643e-05	9.887367298344905e-09
3.213290867978099e-05	7.336628408534383e-09
7.334873943587136e-05	2.187619132667479e-08
4.032646741727256e-05	6.4889795427609275e-09
2.7812238914956074e-05	5.012023610787765e-09
3.044479813347802e-05	8.385960301862616e-09
0.00020805326690452185	1.043799914309447e-07
2.355845803629094e-05	7.215012285619853e-09
0.00016353859335543346	1.4844265221269332e-07
5.4522223480734146e-05	8.034922545866583e-09
6.092278304101261e-05	3.5779827709282495e-08
0.0	0.0
3.920859598654355e-05	9.223892337207839e-09
2.187939433193151e-05	6.223202652318038e-09
1.6314918113343123e-05	3.4602951895861897e-09
0.0	0.0
9.151087007951367e-05	1.4555225089893756e-08
2.1679048258293727e-05	2.9193108507293104e-09
3.336677408304169e-05	1.4473440965213662e-08
4.321747936463744e-05	8.610981669297255e-09
2.9399952877648315e-05	1.1236643979703233e-08
2.1478666537264066e-05	5.997330510846833e-09
6.410946153459435e-05	2.2595614828111716e-08
3.097168718429768e-05	3.5239016324162593e-09
0.00023665257365076807	2.7149287997696507e-07
5.434570964463672e-05	7.63396184751586e-09
7.683704726033678e-05	2.6519589449334402e-08
1.9114913552233993e-05	4.749938961421923e-09
4.7898395160716616e-05	8.597252487741377e-09
2.7135639417195414e-05	2.8847450685816116e-09
4.99862974798956e-05	1.3755578492162732e-08
4.765896672923375e-05	1.3849468173271825e-08
2.989044781480245e-05	3.3061246673588153e-09
4.788787763919584e-05	1.0851944795571837e-08
6.733222559260533e-05	1.2343399372613306e-08
1.2961636925213937e-05	2.184052413153902e-09
5.2613532166678494e-05	1.1637458367473348e-08
2.1115328252753514e-05	2.694360417059351e-09
5.633589158668789e-06	4.125852485127166e-10
3.5404961546328754e-05	4.652471746961111e-09
9.014404066998177e-06	1.0563732488804728e-09
2.4739664915085483e-05	7.956663261439253e-09
6.158648463452018e-05	1.0498036296380348e-08
3.479618727002174e-05	5.564913123928466e-09
1.0920340111042711e-05	1.5502997658310278e-09
1.4557142999797592e-05	1.4202523282395588e-09
1.6346564070874413e-05	1.648306617665215e-09
4.3709101832861314e-05	9.947736959137451e-09
1.5271709799012023e-05	1.4644253163492077e-09
2.361168064032587e-05	3.922167139627271e-09
0.0	0.0
6.699086009794997e-05	1.536241651009324e-08
6.116152449408536e-05	2.2726850659418578e-08
5.7452998311067085e-05	1.2241027410028512e-08
3.154507779089659e-05	6.957841300121107e-09
2.3410995706488856e-05	3.3556156617840774e-09
2.8204812545280625e-05	4.790572329742313e-09
7.305102148824685e-06	6.9373872626192e-10
9.304140232194782e-05	1.3730659755057373e-08
2.922593856442467e-05	5.294734468322259e-09
3.216882588919311e-05	4.236356402771627e-09
4.406347060440122e-05	5.859620487124324e-09
0.0	0.0
9.965675026275166e-05	2.3712570541035182e-08
0.0	0.0
6.980338813532226e-05	1.1326759543637212e-08
4.753989420810739e-05	2.2261275019782668e-08
2.7543037903214235e-05	3.4359116010035803e-09
5.5482876552338074e-05	1.1693140595771272e-08
0.0	0.0
2.723634202370126e-05	6.543240796912632e-09
0.0	0.0
1.1984056336432161e-05	1.867028881572138e-09
9.522309942590477e-05	4.6494888206530546e-08
0.00016148405672590467	2.658921882442094e-07
4.5916830634529026e-05	1.2782455930254667e-08
2.539324895346765e-05	8.382622201366218e-09
2.8064436177630094e-05	5.402632127469281e-09
5.344136369012972e-05	1.2006885269767015e-08
9.726090877254787e-06	1.2297589687840437e-09
3.452165013257362e-05	7.190703843255874e-09
3.9288061546644226e-05	7.058887951169608e-09
2.3974291926601217e-05	3.585569766699438e-09
1.1448279125700063e-05	1.703820234219218e-09
1.1134614755781878e-05	1.611735394875782e-09
1.370864635789455e-05	2.4430508045556013e-09
2.3452613193605886e-05	3.9678684697657345e-09
0.0	0.0
2.0804611079382753e-05	3.5877903912454387e-09
3.7857341913504305e-05	6.244388203367892e-09
2.035086396209106e-05	5.384049632045977e-09
2.9909852596114546e-05	3.624212946928751e-09
3.2493752788183035e-05	9.244314540606046e-09
1.7950411290138346e-05	2.5807387420442694e-09
4.733280484529829e-05	9.405407844348018e-09
3.8174726599622325e-05	6.68732622641114e-09
1.3863281227259436e-05	2.4984773630190906e-09
1.9549151966796283e-05	2.320854890409721e-09
2.577073982621811e-05	6.1624196556563e-09
5.2734877532765556e-05	1.766084341119893e-08
4.3827967107899e-05	5.846290817374766e-09
4.799754664057712e-05	6.892807703818121e-09
8.181129485764442e-06	8.701014356169759e-10
0.0	0.0
4.8874341686908713e-05	1.274585473888221e-08
1.4771254802464465e-05	1.4789802258912735e-09
2.0669343679323042e-05	3.747806146271554e-09
5.43543688555262e-05	8.587417235886154e-09
1.5026750751240578e-05	2.935442095818819e-09
1.8525746308671996e-05	2.0989283355187254e-09
4.3102380791572985e-05	6.989648392051158e-09
2.184587380699548e-05	1.941667858975247e-09
4.0676458927208364e-05	1.4801808164350459e-08
1.1919592945975054e-05	1.8469970479705976e-09
7.81270977972307e-06	7.93499643328346e-10
0.0	0.0
3.468924820105704e-05	9.032859323806874e-09
3.855879387772205e-05	6.536446359419539e-09
4.278603027072184e-05	7.053113476930364e-09
0.00014943645341891745	2.6130862615644836e-07
1.0557450606229197e-05	1.4489769229386e-09
2.2877046560528854e-05	6.803670371323867e-09
1.528765683481224e-05	1.41441875926856e-09
5.9559489250948176e-05	1.6514572560024123e-08
2.3012115227436526e-05	4.3847572381013795e-09
1.2351646454701133e-05	9.472820671858997e-10
1.8159201639840245e-05	2.4164445713447106e-09
5.762557742631816e-05	9.155486600610194e-09
3.118755100748614e-05	5.836181636575709e-09
2.9999990877108482e-05	5.5878581505910474e-09
0.0	0.0
3.275888337304538e-05	8.705116120651376e-09
3.946044557608487e-05	9.346217821446704e-09
4.243105114265099e-05	7.681537436572792e-09
1.0092570392096146e-05	1.3241797025524047e-09
1.498103789192994e-05	1.3678099698386652e-09
1.1040252227029784e-05	1.58453320007367e-09
2.0142322770757707e-05	2.7303073143857456e-09
5.207851223323629e-05	2.9055857699648046e-08
0.0	0.0
1.3573416295169567e-05	1.1102098527979055e-09
7.4708783760908e-05	5.5243066313608266e-08
8.567039125965274e-06	9.541240720156584e-10
8.694661076047816e-06	9.827627059554327e-10
5.725468817903837e-06	4.2615291140225897e-10
8.480248686466148e-06	9.34890031196041e-10
9.92657916530712e-06	1.2809806610264216e-09
0.0	0.0
3.6150359172915555e-05	8.117725587321572e-09
3.34136363865739e-05	1.4514124255464275e-08
7.625004396912825e-05	5.795135284102499e-08
3.34136363865739e-05	1.4514124255464275e-08
3.653200746104975e-05	5.399982663631808e-09
1.537814521709014e-05	1.7484094869590683e-09
3.854770256956773e-05	7.489092964935797e-09
6.615262302280407e-06	5.689020392636396e-10
1.1278044262017623e-05	1.6535256708883723e-09
3.341943160443167e-05	7.85990909314684e-09
0.0	0.0
0.0	0.0
0.0	0.0
1.3565060732188877e-05	2.3921413446836444e-09
1.0171736191271357e-05	1.345034822882654e-09
0.0	0.0
9.592537430208596e-06	1.196218066549388e-09
1.3039215679702581e-05	2.2102748920434216e-09
1.466994804961454e-05	1.3064539918149992e-09
2.132272163252583e-05	2.8868551477438237e-09
7.850614151803545e-06	8.012178532864754e-10
3.455170041844116e-05	4.817147607671972e-09
4.473307038472754e-06	2.6013618618584856e-10
3.037797821294419e-05	6.377833620945574e-09
5.698307908307148e-06	4.22119269232385e-10
4.227735430611248e-05	2.3235870932619382e-08
9.292286570012647e-06	1.1225056660900858e-09
9.578330510590784e-05	4.6320513432567e-08
7.691052596341709e-06	7.689797705160289e-10
5.961054961427067e-05	1.015787494354017e-08
1.3726874869928147e-05	2.4495522180306435e-09
2.3944638213032986e-05	4.637010043628782e-09
1.1088072230657486e-05	1.5982894952996092e-09
1.3945330984239542e-05	2.528139331379889e-09
0.0	0.0
6.8588164836040735e-06	6.115637262248664e-10
6.148589432279326e-05	2.1170732875224462e-08
0.0	0.0
0.00013046360989888139	5.3467353698014026e-08
1.162113208254715e-05	1.7556592414400867e-09
2.6996547816092948e-05	2.9463906038709947e-09
0.0	0.0
0.00011011545877993818	5.2512018708013254e-08
5.840398172516288e-06	4.434332605759108e-10
3.117447252428884e-05	6.647539465411964e-09
9.495042454018477e-06	1.172025805646972e-09
1.6954678411558844e-05	1.864559833433225e-09
5.648869601757015e-06	4.1482646110950785e-10
3.603399138417585e-05	5.167393197499137e-09
0.0	0.0
1.6456565806403313e-05	1.908191047374082e-09
1.7079540356274022e-05	3.79223908416071e-09
0.0	0.0
0.0	0.0
2.181646456812926e-05	6.187455641281716e-09
0.0	0.0
6.0974051147868794e-05	2.4069551446275576e-08
2.4202384653548552e-05	4.510501172953199e-09
2.9430388578565844e-05	1.1259921034509926e-08
3.772037571413486e-05	1.849674767220143e-08
1.6572250809383323e-05	1.6519908370874592e-09
8.401529768367812e-06	9.176141318340164e-10
4.7005051216900375e-06	2.872317291874457e-10
1.997822758529745e-05	3.092205469515954e-09
0.0	0.0
8.911978341758225e-06	1.0325036535315796e-09
1.597418891894017e-05	1.845800002149808e-09
0.0	0.0
2.6286756571435077e-05	5.3962678468750524e-09
0.0	0.0
0.0	0.0
5.068135232738081e-05	9.702687879643241e-09
1.2718544878189186e-05	2.102897989640661e-09
5.7497772743384995e-05	2.5356271365257914e-08
7.5666224652401594e-06	7.442990819092018e-10
3.3113961485686735e-05	5.389534385895425e-09
3.162235731941877e-05	6.452264438373722e-09
6.530659680928276e-06	5.544437062853285e-10
3.557341129757788e-05	9.488928792619164e-09
3.331203903182193e-05	6.667267961016201e-09
1.8893764929936866e-05	4.640666591960258e-09
0.00017719838337219948	6.613483591601804e-08
0.0	0.0
5.0785799129543825e-05	9.694787280681293e-09
0.00011612875415324849	3.163872443662994e-08
7.114241843005038e-05	4.3346423294224493e-08
4.2825792386548436e-05	2.3842630415964743e-08
4.548570995107817e-05	1.3358112789186454e-08
2.6771119811630684e-05	4.322321196737682e-09
0.0	0.0
1.3457057818668395e-05	2.3542012667547943e-09
1.7480825393515704e-05	3.972530333701584e-09
1.7205883052209926e-05	3.848551350882223e-09
1.0167875251170385e-05	1.344013932603721e-09
0.0	0.0
0.0	0.0
8.374441486967756e-05	3.060924436929949e-08
7.550668733291205e-05	5.54868516601048e-08
9.094993081949365e-05	3.7720598776384955e-08
9.383770332499489e-05	3.4243202187555735e-08
6.069953194068231e-05	1.518636333575329e-08
1.9430651152127398e-05	4.9081526545437055e-09
9.715325576063702e-06	1.2270381636359276e-09
0.0	0.0
2.1485066977768047e-05	6.0009053395093264e-09
2.1443994226139105e-05	5.977983548818932e-09
4.288798845227821e-05	2.3911934195275728e-08
2.1443994226139105e-05	5.977983548818932e-09
2.786829447146303e-05	4.705218843392704e-09
9.218896384951702e-05	3.940235973419571e-08
5.177945587588266e-05	3.4854456660432246e-08
9.088356556322326e-05	7.863988550105742e-08
6.771848045517036e-05	3.650651117962535e-08
6.177922424006217e-05	2.3600002857584023e-08
0.0	0.0
2.521938469180713e-05	8.268225735033624e-09
1.980080676416075e-05	5.096935330651242e-09
2.5826794792621575e-05	8.671303280382405e-09
1.2147567533113664e-05	1.918324160630243e-09
0.0	0.0
0.0	0.0
1.9836388939526762e-05	5.115270240082335e-09
1.059707565575877e-05	1.4598741619003767e-09
1.6487119788106317e-05	3.5337265457957703e-09
0.0	0.0
0.0	0.0
0.0	0.0
1.8959628904620204e-05	4.67307786661183e-09
0.0	0.0
1.935610353644186e-05	4.870563673474943e-09
2.8054755998934914e-05	4.883391429170891e-09
0.0	0.0
2.1746852366643614e-05	6.148032642135708e-09
2.0251597647051903e-05	5.3316536943550166e-09
0.0	0.0
3.7795086472145647e-05	8.797047206713103e-09
0.0	0.0
9.841592719028072e-06	1.2591403142139424e-09
9.021497526364793e-06	1.05803642903668e-09
2.2823193636569373e-05	6.771676181040429e-09
0.0	0.0
3.8099915413833375e-05	6.058511976425333e-09
9.150446729914703e-06	1.0884987796410868e-09
1.8300893459829407e-05	4.353995118564347e-09
2.7451340189744117e-05	9.796489016769781e-09
2.9887679502212263e-05	6.738403731989641e-09
3.40047259391762e-05	6.945839852070182e-09
1.0980536075897645e-05	1.5674382426831652e-09
3.109719588810332e-05	4.302074380014346e-09
0.0	0.0
1.3593988339995353e-05	2.4023547468430854e-09
0.0	0.0
2.6266668037188568e-05	4.054842181918697e-09
4.444742856517984e-06	2.5682460778737935e-10
6.667114284776977e-06	5.77855367521604e-10
3.2794223712765514e-05	4.611851806469883e-09
5.073525261512381e-05	6.781504184565292e-09
6.789954779234532e-05	1.3497582339082855e-08
3.259444133119784e-05	6.389744165416838e-09
2.621959321837752e-05	4.73523582840038e-09
2.000134285433093e-05	5.2006983076944336e-09
7.220166912626859e-05	1.0171121563093047e-08
4.5587307194400006e-05	1.6269584606522795e-08
0.0	0.0
2.3806195993734604e-05	3.4128405647620837e-09
2.472424274905337e-05	3.8500877526081646e-09
0.0	0.0
1.9771141999052048e-05	2.8044915084761075e-09
4.593262386532834e-05	6.036162384199711e-09
2.4409611542569832e-05	4.220101453196143e-09
3.8922693068355335e-05	9.7607578486425e-09
0.000161046061287436	7.686810706267008e-08
8.936527511223e-06	1.038199811464992e-09
5.211235056004109e-05	1.0757561747567031e-08
8.817463486922914e-05	1.4461407214249695e-08
1.6754065762662225e-05	3.6490833545349377e-09
2.557205188381186e-05	8.501087888128755e-09
1.7673997510995267e-05	1.913105552456567e-09
1.8906767095683274e-05	2.158086272899865e-09
6.266591979301166e-05	1.1978453635285055e-08
3.792453691587448e-05	7.137370775882019e-09
3.131918642917168e-05	6.63565232045647e-09
5.250758401386564e-05	1.501474424578717e-08
2.1841098793525606e-05	6.201436754611095e-09
4.184370261995851e-05	5.3509423137979715e-09
2.503018095409902e-05	4.896471034888367e-09
4.127201580972227e-05	6.800022784940657e-09
8.730042984316879e-06	9.907774566042644e-10
5.6113269799786e-05	1.1933308024002707e-08
1.3556793306174788e-05	1.173030830485742e-09
1.4932290749214777e-05	1.4885642272307874e-09
2.2126907780609256e-05	2.9408601077203634e-09
1.3935216958432364e-05	2.5244735318215525e-09
0.0	0.0
2.3710551087856133e-05	3.5535055918242774e-09
4.26724165257068e-05	9.188861580969444e-09
0.0	0.0
2.195985962883499e-05	3.701996988821473e-09
8.898713803305102e-06	1.029432395590726e-09
2.228385258653052e-05	3.2019780765347293e-09
1.4689470273723053e-05	2.8051469799937124e-09
8.47566441218227e-05	3.417501806459597e-08
7.32014581186524e-06	6.965989511905868e-10
2.0857123987425565e-05	3.0951618564081877e-09
2.2150696503310203e-05	4.2085006886629135e-09
1.0441822979997398e-05	1.417411672892823e-09
3.9897521346505e-05	9.585013317443885e-09
2.3690822194136777e-05	7.29631573104465e-09
2.8214388051732953e-05	3.6107938038003267e-09
1.2016435356990538e-05	1.87713134295352e-09
9.742558682982177e-06	1.2339268459875683e-09
